"entrez_id","ensembl_id","symbol"
"100616188","ENSG00000266634","MIR3972"
"100616188","ENSG00000281810","MIR3972"
"100616189","ENSG00000265538","MIR4421"
"100616190","ENSG00000275453","MIR548O2"
"100616191","ENSG00000265669","MIR548AJ1"
"100616192","ENSG00000265375","MIR4679-2"
"100616193","ENSG00000283792","MIR4453"
"100616194","ENSG00000266017","MIR4477B"
"100616195","ENSG00000264733","MIR4718"
"100616196","ENSG00000266107","MIR4525"
"100616201","ENSG00000263631","MIR378D1"
"100616202","ENSG00000266890","MIR4634"
"100616203","ENSG00000275238","MIR4734"
"100616204","ENSG00000263857","MIR4729"
"100616205","ENSG00000263561","MIR4704"
"100616206","ENSG00000265423","MIR4652"
"100616207","ENSG00000263828","MIR4439"
"100616208","ENSG00000265429","MIR4782"
"100616210","ENSG00000264049","MIR4737"
"100616211","ENSG00000283944","MIR4709"
"100616212","ENSG00000266514","MIR3689F"
"100616213","ENSG00000266705","MIR4437"
"100616214","ENSG00000263892","MIR4667"
"100616215","ENSG00000264402","MIR548AL"
"100616216","ENSG00000265850","MIR4797"
"100616218","ENSG00000263649","MIR3135B"
"100616219","ENSG00000265057","MIR4765"
"100616220","ENSG00000264399","MIR4736"
"100616221","ENSG00000283609","MIR4662A"
"100616222","ENSG00000264583","MIR4487"
"100616223","ENSG00000276941","MIR4509-1"
"100616224","ENSG00000263439","MIR4753"
"100616225","ENSG00000265595","MIR4756"
"100616226","ENSG00000284028","MIR4468"
"100616227","ENSG00000265450","MIR4502"
"100616228","ENSG00000266039","MIR4509-2"
"100616229","ENSG00000263790","MIR4473"
"100616230","ENSG00000266776","MIR4646"
"100616231","ENSG00000265991","MIR4519"
"100616232","ENSG00000263872","MIR4528"
"100616234","ENSG00000283468","MIR4454"
"100616235","ENSG00000263670","MIR4457"
"100616236","ENSG00000263897","MIR4669"
"100616237","ENSG00000284370","MIR4640"
"100616238","ENSG00000283484","MIR3529"
"100616239","ENSG00000264482","MIR4705"
"100616240","ENSG00000284388","MIR4496"
"100616241","ENSG00000264004","MIR4717"
"100616242","ENSG00000263403","MIR4673"
"100616243","ENSG00000266133","MIR4759"
"100616244","ENSG00000272380","MIR3976"
"100616245","ENSG00000266194","MIR4661"
"100616246","ENSG00000264274","MIR4799"
"100616247","ENSG00000265154","MIR151B"
"100616248","ENSG00000284424","MIR4724"
"100616249","ENSG00000265465","MIR4768"
"100616250","ENSG00000283863","MIR3960"
"100616251","ENSG00000263972","MIR1587"
"100616252","ENSG00000221466","MIR548AJ2"
"100616253","ENSG00000264160","MIR4762"
"100616254","ENSG00000283682","MIR548AH"
"100616255","ENSG00000263735","MIR4662B"
"100616256","ENSG00000283845","MIR4721"
"100616257","ENSG00000283514","MIR3975"
"100616258","ENSG00000265867","MIR4516"
"100616259","ENSG00000283829","MIR378I"
"100616260","ENSG00000266324","MIR4663"
"100616261","ENSG00000264712","MIR4504"
"100616262","ENSG00000264201","MIR4701"
"100616263","ENSG00000283813","MIR4485"
"100616264","ENSG00000266582","MIR4527"
"100616265","ENSG00000283222","MIR4433A"
"100616266","ENSG00000265444","MIR4733"
"100616267","ENSG00000266354","MIR4776-1"
"100616268","ENSG00000265247","MIR4472-1"
"100616269","ENSG00000263712","MIR4639"
"100616270","ENSG00000284334","MIR4651"
"100616271","ENSG00000264792","MIR4637"
"100616272","ENSG00000265822","MIR4422"
"100616273","ENSG00000283364","MIR451B"
"100616274","ENSG00000263642","MIR4802"
"100616275","ENSG00000265673","MIR4508"
"100616276","ENSG00000263413","MIR4538"
"100616277","ENSG00000263583","MIR4522"
"100616278","ENSG00000264922","MIR4540"
"100616279","ENSG00000283665","MIR3974"
"100616280","ENSG00000266327","MIR4503"
"100616282","ENSG00000283853","MIR4738"
"100616283","ENSG00000266594","MIR4766"
"100616284","ENSG00000265874","MIR4489"
"100616285","ENSG00000266750","MIR4645"
"100616286","ENSG00000266719","MIR4676"
"100616287","ENSG00000265861","MIR4495"
"100616288","ENSG00000263575","MIR4665"
"100616289","ENSG00000266255","MIR4475"
"100616290","ENSG00000264571","MIR4529"
"100616291","ENSG00000271898","MIR4791"
"100616292","ENSG00000266041","MIR4690"
"100616293","ENSG00000265098","MIR4510"
"100616294","ENSG00000266392","MIR4740"
"100616295","ENSG00000266012","MIR4764"
"100616296","ENSG00000283672","MIR4678"
"100616297","ENSG00000283359","MIR3977"
"100616299","ENSG00000263445","MIR4450"
"100616300","ENSG00000265291","MIR4710"
"100616301","ENSG00000265181","MIR4674"
"100616302","ENSG00000263581","MIR548X2"
"100616303","ENSG00000283379","MIR3688-2"
"100616304","ENSG00000263978","MIR4499"
"100616305","ENSG00000266808","MIR548AE1"
"100616306","ENSG00000263361","MIR378H"
"100616307","ENSG00000266738","MIR4757"
"100616308","ENSG00000266174","MIR4666A"
"100616308","ENSG00000284998","MIR4666A"
"100616309","ENSG00000264037","MIR4472-2"
"100616310","ENSG00000266525","MIR4650-1"
"100616311","ENSG00000263389","MIR3973"
"100616312","ENSG00000266583","MIR4478"
"100616313","ENSG00000265954","MIR4749"
"100616314","ENSG00000284394","MIR4750"
"100616315","ENSG00000283749","MIR4781"
"100616316","ENSG00000283385","MIR4524A"
"100616317","ENSG00000263641","MIR4777"
"100616318","ENSG00000265660","MIR4664"
"100616319","ENSG00000265357","MIR4493"
"100616320","ENSG00000283699","MIR4481"
"100616321","ENSG00000263526","MIR378G"
"100616322","ENSG00000265370","MIR4682"
"100616323","ENSG00000266852","MIR4482"
"100616324","ENSG00000283238","MIR1245B"
"100616325","ENSG00000265691","MIR4460"
"100616326","ENSG00000266415","MIR4636"
"100616327","ENSG00000265092","MIR4484"
"100616328","ENSG00000266417","MIR4424"
"100616329","ENSG00000284143","MIR4700"
"100616330","ENSG00000264032","MIR4491"
"100616331","ENSG00000264494","MIR4650-2"
"100616332","ENSG00000264210","MIR4716"
"100616333","ENSG00000264744","MIR3689C"
"100616334","ENSG00000265180","MIR4790"
"100616335","ENSG00000283335","MIR219B"
"100616336","ENSG00000265328","MIR548AB"
"100616337","ENSG00000263409","MIR4747"
"100616338","ENSG00000264470","MIR4794"
"100616339","ENSG00000265699","MIR548AE2"
"100616340","ENSG00000284074","MIR4758"
"100616341","ENSG00000266139","MIR4435-2"
"100616342","ENSG00000264732","MIR4638"
"100616343","ENSG00000265201","MIR4677"
"100616344","ENSG00000264136","MIR3689D2"
"100616345","ENSG00000283795","MIR4426"
"100616346","ENSG00000284412","MIR4649"
"100616347","ENSG00000265226","MIR548AI"
"100616348","ENSG00000266038","MIR4659A"
"100616348","ENSG00000284880","MIR4659A"
"100616349","ENSG00000266421","MIR4451"
"100616350","ENSG00000263407","MIR4660"
"100616350","ENSG00000285514","MIR4660"
"100616351","ENSG00000264158","MIR4670"
"100616352","ENSG00000266619","MIR4642"
"100616354","ENSG00000212024","MIR550A3"
"100616355","ENSG00000283673","MIR4531"
"100616356","ENSG00000265694","MIR4774"
"100616357","ENSG00000207778","MIR3591"
"100616358","ENSG00000284276","MIR4800"
"100616359","ENSG00000264961","MIR4730"
"100616360","ENSG00000264292","MIR2467"
"100616361","ENSG00000284079","MIR4775"
"100616362","ENSG00000266140","MIR4533"
"100616363","ENSG00000265986","MIR4735"
"100616364","ENSG00000283734","MIR4785"
"100616365","ENSG00000264371","MIR4425"
"100616366","ENSG00000266276","MIR4743"
"100616366","ENSG00000282900","MIR4743"
"100616367","ENSG00000284596","MIR4467"
"100616368","ENSG00000264102","MIR4688"
"100616369","ENSG00000266593","MIR4713"
"100616370","ENSG00000264793","MIR4771-1"
"100616371","ENSG00000266437","MIR4746"
"100616372","ENSG00000283386","MIR4659B"
"100616372","ENSG00000285083","MIR4659B"
"100616373","ENSG00000265284","MIR4770"
"100616374","ENSG00000265612","MIR4539"
"100616375","ENSG00000265734","MIR4438"
"100616376","ENSG00000264211","MIR4492"
"100616377","ENSG00000264099","MIR4803"
"100616378","ENSG00000284149","MIR4784"
"100616379","ENSG00000264737","MIR4511"
"100616380","ENSG00000264377","MIR4671"
"100616381","ENSG00000264233","MIR4456"
"100616382","ENSG00000263964","MIR4509-3"
"100616383","ENSG00000265372","MIR4675"
"100616384","ENSG00000264419","MIR548AC"
"100616385","ENSG00000284085","MIR4732"
"100616386","ENSG00000266144","MIR4654"
"100616387","ENSG00000284564","MIR3064"
"100616388","ENSG00000284532","MIR4723"
"100616389","ENSG00000263533","MIR4463"
"100616390","ENSG00000265744","MIR4427"
"100616391","ENSG00000265422","MIR4684"
"100616392","ENSG00000264684","MIR4773-1"
"100616393","ENSG00000284261","MIR4657"
"100616394","ENSG00000284252","MIR4444-1"
"100616395","ENSG00000264974","MIR4789"
"100616395","ENSG00000285406","MIR4789"
"100616396","ENSG00000284284","MIR4712"
"100616397","ENSG00000266109","MIR4440"
"100616398","ENSG00000265719","MIR4681"
"100616399","ENSG00000265510","MIR4436A"
"100616400","ENSG00000283803","MIR3198-2"
"100616401","ENSG00000264468","MIR4520-1"
"100616402","ENSG00000265902","MIR4696"
"100616403","ENSG00000284435","MIR4691"
"100616404","ENSG00000263643","MIR4515"
"100616405","ENSG00000266305","MIR4518"
"100616406","ENSG00000283160","MIR4521"
"100616407","ENSG00000265483","MIR4443"
"100616408","ENSG00000284368","MIR5047"
"100616409","ENSG00000266150","MIR4711"
"100616410","ENSG00000265064","MIR4692"
"100616413","ENSG00000263926","MIR4462"
"100616414","ENSG00000284031","MIR4761"
"100616415","ENSG00000266887","MIR4535"
"100616416","ENSG00000274054","MIR4727"
"100616417","ENSG00000264279","MIR4786"
"100616418","ENSG00000283569","MIR4773-2"
"100616419","ENSG00000283204","MIR4434"
"100616420","ENSG00000263849","MIR4744"
"100616421","ENSG00000264101","MIR4689"
"100616422","ENSG00000264781","MIR4537"
"100616423","ENSG00000266611","MIR4703"
"100616424","ENSG00000284118","MIR4707"
"100616425","ENSG00000265879","MIR4748"
"100616426","ENSG00000264309","MIR4694"
"100616428","ENSG00000265144","MIR548AM"
"100616429","ENSG00000263979","MIR4672"
"100616430","ENSG00000266245","MIR4644"
"100616431","ENSG00000264975","MIR4431"
"100616432","ENSG00000264480","MIR4714"
"100616433","ENSG00000266564","MIR4418"
"100616434","ENSG00000264616","MIR4755"
"100616435","ENSG00000264319","MIR4801"
"100616436","ENSG00000264585","MIR4449"
"100616437","ENSG00000251862","MIR1343"
"100616438","ENSG00000263676","MIR4632"
"100616439","ENSG00000284518","MIR4658"
"100616440","ENSG00000265617","MIR548AG2"
"100616441","ENSG00000264941","MIR4474"
"100616447","ENSG00000265003","MIR4780"
"100616449","ENSG00000265976","MIR4725"
"100616450","ENSG00000265829","MIR548AG1"
"100616451","ENSG00000265599","MIR4471"
"100616452","ENSG00000284247","MIR2682"
"100616453","ENSG00000284525","MIR4687"
"100616454","ENSG00000263510","MIR4497"
"100616455","ENSG00000266807","MIR548H5"
"100616456","ENSG00000265368","MIR4476"
"100616457","ENSG00000264200","MIR4693"
"100616459","ENSG00000284361","MIR4745"
"100616460","ENSG00000266827","MIR3689E"
"100616463","ENSG00000266515","MIR4452"
"100616464","ENSG00000264525","MIR4778"
"100616465","ENSG00000264474","MIR4656"
"100616466","ENSG00000283301","MIR4520-2"
"100616467","ENSG00000264268","MIR4767"
"100616468","ENSG00000266618","MIR4742"
"100616469","ENSG00000264010","MIR4429"
"100616470","ENSG00000266006","MIR4488"
"100616471","ENSG00000264658","MIR4798"
"100616472","ENSG00000283637","MIR4776-2"
"100616473","ENSG00000266078","MIR4432"
"100616474","ENSG00000266517","MIR4715"
"100616475","ENSG00000265301","MIR548AD"
"100616476","ENSG00000265253","MIR4446"
"100616477","ENSG00000283971","MIR4442"
"100616478","ENSG00000264906","MIR4494"
"100616479","ENSG00000263834","MIR4635"
"100616480","ENSG00000266507","MIR4479"
"100616481","ENSG00000266110","MIR4423"
"100616482","ENSG00000264610","MIR4685"
"100616483","ENSG00000283842","MIR4751"
"100616484","ENSG00000264408","MIR4470"
"100616485","ENSG00000265433","MIR4447"
"100616486","ENSG00000263838","MIR4698"
"100616487","ENSG00000284541","MIR4517"
"100616488","ENSG00000265653","MIR548AK"
"100616490","ENSG00000266531","MIR4706"
"100616491","ENSG00000265584","MIR3978"
"100616492","ENSG00000264926","MIR378F"
"100616493","ENSG00000264810","MIR4441"
"100616494","ENSG00000265503","MIR1269B"
"100616495","ENSG00000266461","MIR2392"
"100616498","ENSG00000263831","MIR378E"
"100616499","ENSG00000265507","MIR4435-1"
"100616500","ENSG00000284265","MIR4683"
"100616530","ENSG00000253773","CFAP418-AS1"
"100628307","ENSG00000258766","DIO2-AS1"
"100628560","ENSG00000283634","MIR3155B"
"100630918","ENSG00000286532","PARTICL"
"100630920","ENSG00000253995","RPL10P18"
"100631239","ENSG00000233425","KRT18P67"
"100631242","ENSG00000236576","LOC100631242"
"100631243","ENSG00000221849","LOC100631243"
"100631247","ENSG00000270930","GRAMD4P8"
"100631248","ENSG00000278301","GRAMD4P3"
"100631249","ENSG00000259089","GRAMD4P5"
"100631251","ENSG00000266242","GRAMD4P7"
"100631252","ENSG00000227874","GRAMD4P1"
"100631258","ENSG00000225477","LOC100631258"
"100631260","ENSG00000228815","MARK2P13"
"100631261","ENSG00000231897","MARK2P14"
"100631269","ENSG00000205184","SLC10A5P1"
"100631378","ENSG00000290722","WDR87BP"
"100631383","ENSG00000272414","FAM47E-STBD1"
"100652730","ENSG00000228705","LINC00659"
"100652739","ENSG00000268592","RAET1E-AS1"
"100652739","ENSG00000223701","RAET1E-AS1"
"100652740","ENSG00000261359","PYCARD-AS1"
"100652748","ENSG00000204152","TIMM23B"
"100652749","ENSG00000259282","SPATA8-AS1"
"100652758","ENSG00000275765","LOC100652758"
"100652759","ENSG00000241111","PRICKLE2-AS1"
"100652770","ENSG00000264859","DSG2-AS1"
"100652791","ENSG00000245857","GS1-24F4.2"
"100652791","ENSG00000285156","GS1-24F4.2"
"100652792","ENSG00000258562","LOC100652792"
"100652824","ENSG00000182329","KIAA2012"
"100652833","ENSG00000206356","LOC100652833"
"100652840","ENSG00000283345","MPHOSPH10P3"
"100652846","ENSG00000246627","CACNA1C-AS1"
"100652846","ENSG00000285335","CACNA1C-AS1"
"100652856","ENSG00000226250","LINC00408"
"100652865","ENSG00000224429","LINC00539"
"100652871","ENSG00000281065","LOC100652871"
"100652871","ENSG00000206090","LOC100652871"
"100652911","ENSG00000269037","LINC01838"
"100652929","ENSG00000267719","LINC02078"
"100652939","ENSG00000225630","MTND2P28"
"100652960","ENSG00000219500","LOC100652960"
"100652967","ENSG00000231866","LOC100652967"
"100652974","ENSG00000261282","SOD1P2"
"100652997","ENSG00000281186","LINC00706"
"100652999","ENSG00000257550","LOC100652999"
"100653049","ENSG00000262748","LOC100653049"
"100653233","ENSG00000260653","MIR3147HG"
"100653489","ENSG00000236254","MTND4P14"
"100653515","ENSG00000178404","CEP295NL"
"100736411","ENSG00000225724","ASH2LP3"
"100750225","ENSG00000253438","PCAT1"
"100750245","ENSG00000241216","SNAPC5P1"
"100750325","ENSG00000286061","RCAN3AS"
"100775107","ENSG00000281691","RBM5-AS1"
"100820709","ENSG00000203645","LINC00501"
"100820735","ENSG00000226908","H2BP6"
"100820829","ENSG00000263155","MYZAP"
"100846978","ENSG00000281392","LINC00506"
"100846991","ENSG00000266478","MIR5197"
"100846992","ENSG00000263816","MIR548AW"
"100846993","ENSG00000264796","MIR5009"
"100846994","ENSG00000264722","MIR3670-2"
"100846995","ENSG00000263909","MIR5000"
"100846996","ENSG00000264387","MIR5007"
"100846997","ENSG00000283645","MIR5583-2"
"100846998","ENSG00000263705","MIR5689"
"100846999","ENSG00000266780","MIR4444-2"
"100847000","ENSG00000266570","MIR5579"
"100847001","ENSG00000266756","MIR5680"
"100847002","ENSG00000263354","MIR5011"
"100847003","ENSG00000266072","MIR5693"
"100847004","ENSG00000265345","MIR5188"
"100847005","ENSG00000277841","MIR5701-2"
"100847006","ENSG00000264824","MIR5571"
"100847007","ENSG00000264857","MIR5696"
"100847008","ENSG00000265331","MIR4524B"
"100847009","ENSG00000283598","MIR1295B"
"100847010","ENSG00000263675","MIR5581"
"100847012","ENSG00000284256","MIR5004"
"100847013","ENSG00000264580","MIR5692B"
"100847014","ENSG00000263795","MIR5100"
"100847015","ENSG00000264984","MIR5691"
"100847016","ENSG00000266721","MIR5695"
"100847017","ENSG00000266668","MIR5692C2"
"100847018","ENSG00000266203","MIR5585"
"100847019","ENSG00000265135","MIR5687"
"100847020","ENSG00000263540","MIR5582"
"100847021","ENSG00000266383","MIR5002"
"100847022","ENSG00000266307","MIR5093"
"100847023","ENSG00000266240","MIR5091"
"100847024","ENSG00000263987","MIR5698"
"100847025","ENSG00000266148","MIR5583-1"
"100847026","ENSG00000284584","MIR5006"
"100847027","ENSG00000263981","MIR5705"
"100847028","ENSG00000266124","MIR5587"
"100847029","ENSG00000265160","MIR5003"
"100847030","ENSG00000264314","MIR548AT"
"100847031","ENSG00000266099","MIR5700"
"100847032","ENSG00000265598","MIR5707"
"100847033","ENSG00000263881","MIR4436B2"
"100847034","ENSG00000283616","MIR5683"
"100847035","ENSG00000264539","MIR548AR"
"100847036","ENSG00000264330","MIR5186"
"100847037","ENSG00000284407","MIR5001"
"100847038","ENSG00000264512","MIR5692A2"
"100847038","ENSG00000284785","MIR5692A2"
"100847039","ENSG00000264986","MIR5092"
"100847040","ENSG00000265859","MIR5704"
"100847041","ENSG00000266758","MIR3680-2"
"100847042","ENSG00000284059","MIR5572"
"100847043","ENSG00000264477","MIR5682"
"100847044","ENSG00000283676","MIR5087"
"100847045","ENSG00000283146","MIR548AU"
"100847046","ENSG00000283929","MIR5010"
"100847047","ENSG00000264090","MIR4666B"
"100847048","ENSG00000265527","MIR5690"
"100847049","ENSG00000265390","MIR4999"
"100847050","ENSG00000264802","MIR5191"
"100847051","ENSG00000264653","MIR5194"
"100847052","ENSG00000284450","MIR664B"
"100847053","ENSG00000263363","MIR5702"
"100847054","ENSG00000264614","MIR5588"
"100847055","ENSG00000265521","MIR5697"
"100847056","ENSG00000265588","MIR5708"
"100847057","ENSG00000263456","MIR5189"
"100847058","ENSG00000266502","MIR5681A"
"100847059","ENSG00000264966","MIR5094"
"100847060","ENSG00000266545","MIR5701-1"
"100847061","ENSG00000266328","MIR4536-2"
"100847062","ENSG00000265929","MIR5195"
"100847063","ENSG00000263652","MIR548AX"
"100847064","ENSG00000265993","MIR5694"
"100847065","ENSG00000264621","MIR5591"
"100847066","ENSG00000266318","MIR5692A1"
"100847067","ENSG00000264999","MIR5089"
"100847068","ENSG00000263372","MIR548AO"
"100847069","ENSG00000263783","MIR5590"
"100847070","ENSG00000284034","MIR5196"
"100847071","ENSG00000263800","MIR5684"
"100847072","ENSG00000264483","MIR5008"
"100847073","ENSG00000284176","MIR5090"
"100847074","ENSG00000274306","MIR5088"
"100847075","ENSG00000264056","MIR5685"
"100847076","ENSG00000266431","MIR5580"
"100847077","ENSG00000264084","MIR5688"
"100847078","ENSG00000265470","MIR548AQ"
"100847079","ENSG00000283726","MIR5193"
"100847080","ENSG00000266146","MIR5190"
"100847081","ENSG00000284092","MIR5703"
"100847082","ENSG00000265924","MIR5692C1"
"100847083","ENSG00000263750","MIR548AV"
"100847084","ENSG00000264406","MIR548AP"
"100847085","ENSG00000264536","MIR5706"
"100847086","ENSG00000263511","MIR5699"
"100847087","ENSG00000266097","MIR5192"
"100847088","ENSG00000263629","MIR5586"
"100847089","ENSG00000263381","MIR5584"
"100847090","ENSG00000284035","MIR5187"
"100847091","ENSG00000283505","MIR5681B"
"100847092","ENSG00000263741","MIR548AS"
"100847093","ENSG00000266204","MIR5589"
"100852407","ENSG00000247473","CARS1-AS1"
"100852407","ENSG00000282355","CARS1-AS1"
"100852408","ENSG00000248730","EGFLAM-AS4"
"100852409","ENSG00000228853","NEGR1-IT1"
"100856809","ENSG00000285760","OR3A5P"
"100856810","ENSG00000232285","ELOBP3"
"100856811","ENSG00000253974","NRG1-IT1"
"100856881","ENSG00000232282","MTND1P32"
"100859919","ENSG00000232760","LOC100859919"
"100859921","ENSG00000249917","LINC00536"
"100859925","ENSG00000223794","COX5BP8"
"100859930","ENSG00000278970","HEIH"
"100861402","ENSG00000227617","CERS6-AS1"
"100861412","ENSG00000265817","FSBP"
"100861429","ENSG00000230859","YRDCP3"
"100861430","ENSG00000275325","PDCD6IPP1"
"100861435","ENSG00000224953","SRIP3"
"100861436","ENSG00000226847","PRPS1P1"
"100861468","ENSG00000250958","LINC00492"
"100861469","ENSG00000226254","PTP4A1P3"
"100861470","ENSG00000236994","YBX1P9"
"100861485","ENSG00000226857","DUTP3"
"100861504","ENSG00000281664","LINC00538"
"100861507","ENSG00000237338","FTCD-AS1"
"100861507","ENSG00000280541","FTCD-AS1"
"100861510","ENSG00000229356","LRRC3-DT"
"100861513","ENSG00000227409","ZMYM4-AS1"
"100861514","ENSG00000224101","ELMO1-AS1"
"100861516","ENSG00000237328","RAI1-AS1"
"100861517","ENSG00000248256","OCIAD1-AS1"
"100861518","ENSG00000237714","P4HA2-AS1"
"100861520","ENSG00000224122","POU6F2-AS1"
"100861522","ENSG00000225759","LINC00489"
"100861540","ENSG00000282301","CYP3A7-CYP3A51P"
"100861542","ENSG00000260738","LINC00554"
"100861544","ENSG00000260962","LINC00557"
"100861545","ENSG00000261206","LINC00561"
"100861546","ENSG00000260094","LINC00564"
"100861547","ENSG00000261498","LINC00566"
"100861548","ENSG00000117242","PINK1-AS"
"100861549","ENSG00000260388","LINC00562"
"100861552","ENSG00000261517","LINC00558"
"100861553","ENSG00000261666","LINC00560"
"100861554","ENSG00000261097","LINC00563"
"100861563","ENSG00000280620","SCAANT1"
"100861573","ENSG00000224405","LINC00572"
"100862662","ENSG00000246022","ALDH1L1-AS2"
"100862664","ENSG00000199605","RNY4P24"
"100862665","ENSG00000238711","RNY4P25"
"100862666","ENSG00000201690","RNY1P2"
"100862667","ENSG00000206617","RNY1P5"
"100862668","ENSG00000199788","RNY3P2"
"100862669","ENSG00000200686","RNY3P3"
"100862670","ENSG00000206800","RNY3P7"
"100862671","ENSG00000281991","TMEM265"
"100862672","ENSG00000207458","RNY3P9"
"100862673","ENSG00000222148","RNY4P30"
"100862675","ENSG00000201821","RNU4-9P"
"100862676","ENSG00000201253","RNU4-10P"
"100862679","ENSG00000230292","NAALADL2-AS3"
"100862680","ENSG00000256193","LINC00507"
"100862692","ENSG00000223692","DIP2A-IT1"
"100862704","ENSG00000231473","RB1-DT"
"100862728","ENSG00000226510","UPK1A-AS1"
"100862850","ENSG00000230125","EEF1A1P39"
"100862853","ENSG00000216713","MTND4P13"
"100862854","ENSG00000243658","MTND5P16"
"100862855","ENSG00000254642","COX6CP5"
"100873165","ENSG00000230806","SRGAP2-AS1"
"100873168","ENSG00000217179","MTCYBP2"
"100873169","ENSG00000220113","MTCYBP4"
"100873170","ENSG00000235646","MTND1P2"
"100873172","ENSG00000282321","MTND1P7"
"100873173","ENSG00000254346","MTND1P6"
"100873174","ENSG00000253795","MTND1P5"
"100873175","ENSG00000230252","MTND2P4"
"100873176","ENSG00000224354","MTND2P5"
"100873177","ENSG00000237309","MTND2P6"
"100873178","ENSG00000237257","MTND2P8"
"100873179","ENSG00000253970","MTND2P7"
"100873180","ENSG00000230052","MTND3P2"
"100873181","ENSG00000230302","MTND3P4"
"100873182","ENSG00000242214","MTND3P6"
"100873183","ENSG00000240824","MTND3P7"
"100873184","ENSG00000227557","MTND3P9"
"100873185","ENSG00000232714","MTND3P8"
"100873186","ENSG00000251353","MTND3P5"
"100873188","ENSG00000248704","MTND4P2"
"100873189","ENSG00000225959","MTND4P3"
"100873191","ENSG00000227584","MTND4P5"
"100873192","ENSG00000224042","MTND4P6"
"100873193","ENSG00000250050","MTND4P9"
"100873194","ENSG00000248548","MTND4P8"
"100873196","ENSG00000228440","MTND5P6"
"100873197","ENSG00000230531","MTND5P7"
"100873198","ENSG00000230999","MTND5P8"
"100873199","ENSG00000248748","MTND5P9"
"100873200","ENSG00000251212","MTND5P4"
"100873201","ENSG00000251149","MTND5P5"
"100873202","ENSG00000267541","MTCO2P2"
"100873203","ENSG00000230009","MTCO2P3"
"100873204","ENSG00000232373","MTCYBP3"
"100873205","ENSG00000228930","MTCO1P3"
"100873206","ENSG00000227999","MTND5P1"
"100873207","ENSG00000232102","MTCO3P2"
"100873208","ENSG00000226118","MTND3P1"
"100873209","ENSG00000229622","MTND5P2"
"100873210","ENSG00000232447","MTND5P3"
"100873211","ENSG00000228597","MTND4P1"
"100873212","ENSG00000228166","MTND1P11"
"100873213","ENSG00000239586","MTND1P16"
"100873214","ENSG00000234576","MTND1P26"
"100873215","ENSG00000230158","MTND1P28"
"100873217","ENSG00000235170","MTND1P31"
"100873218","ENSG00000235539","MTND1P33"
"100873219","ENSG00000225514","MTND1P34"
"100873220","ENSG00000251449","MTND1P19"
"100873221","ENSG00000228995","MTND1P9"
"100873222","ENSG00000237124","MTND2P11"
"100873223","ENSG00000240796","MTND2P14"
"100873224","ENSG00000234939","MTND2P18"
"100873226","ENSG00000229701","MTND2P20"
"100873227","ENSG00000230950","MTND2P21"
"100873228","ENSG00000231954","MTND2P22"
"100873229","ENSG00000232631","MTND2P23"
"100873231","ENSG00000228182","MTND2P25"
"100873232","ENSG00000283166","MTND2P27"
"100873233","ENSG00000233595","MTND2P29"
"100873234","ENSG00000227937","MTND2P30"
"100873235","ENSG00000251252","MTND2P31"
"100873236","ENSG00000248907","MTND2P33"
"100873237","ENSG00000254090","MTND2P32"
"100873239","ENSG00000233286","MTND3P10"
"100873240","ENSG00000227321","MTND4P15"
"100873241","ENSG00000241787","MTND4P16"
"100873243","ENSG00000231777","MTND4P21"
"100873244","ENSG00000232772","MTND4P22"
"100873245","ENSG00000225796","MTND4P23"
"100873246","ENSG00000226700","MTND4P25"
"100873247","ENSG00000234065","MTND4P26"
"100873248","ENSG00000230548","MTND4P27"
"100873249","ENSG00000233709","MTND4P28"
"100873250","ENSG00000249177","MTND4P29"
"100873254","ENSG00000232177","MTND4P24"
"100873256","ENSG00000226663","MTND4P10"
"100873257","ENSG00000251544","MTND5P12"
"100873258","ENSG00000230225","MTND5P14"
"100873260","ENSG00000238046","MTND5P22"
"100873261","ENSG00000235080","MTND5P23"
"100873262","ENSG00000224852","MTND5P24"
"100873263","ENSG00000227348","MTND5P25"
"100873264","ENSG00000225045","MTND5P27"
"100873265","ENSG00000234934","MTND5P29"
"100873266","ENSG00000233039","MTND5P30"
"100873267","ENSG00000227841","MTND5P31"
"100873269","ENSG00000238256","MTND5P20"
"100873270","ENSG00000231199","MTND5P19"
"100873271","ENSG00000227860","MTND5P18"
"100873273","ENSG00000212237","RNA5SP18"
"100873274","ENSG00000202056","RNA5SP19"
"100873275","ENSG00000251785","RNA5SP20"
"100873276","ENSG00000222849","RNA5SP21"
"100873277","ENSG00000202263","RNA5SP22"
"100873278","ENSG00000212308","RNA5SP23"
"100873279","ENSG00000252956","RNA5SP40"
"100873280","ENSG00000222952","RNA5SP41"
"100873281","ENSG00000201148","RNA5SP42"
"100873282","ENSG00000252368","RNA5SP43"
"100873283","ENSG00000222378","RNA5SP44"
"100873284","ENSG00000252563","RNA5SP45"
"100873285","ENSG00000199240","RNA5SP46"
"100873286","ENSG00000253039","RNA5SP47"
"100873287","ENSG00000200839","RNA5SP48"
"100873288","ENSG00000252259","RNA5SP49"
"100873289","ENSG00000201620","RNA5SP51"
"100873290","ENSG00000199318","RNA5SP52"
"100873291","ENSG00000212601","RNA5SP53"
"100873292","ENSG00000252760","RNA5SP54"
"100873293","ENSG00000252510","RNA5SP55"
"100873294","ENSG00000222209","RNA5SP56"
"100873295","ENSG00000222552","RNA5SP60"
"100873296","ENSG00000252262","RNA5SP61"
